id_order;tanggal;jenis_barang;kategori;qty;jenis_penjualan; harga_jual ;diskon; harga_akhir ; hpp ;pendapatan;prov;negara;;tgl_jual;barang_jual;tgl_prod;barang_prod;;bulan;pend_total
Twinkle44776janewoen;08/03/22;Twinkle Baloon;Birthday;1;Marketplace; IDR129.000 ;0%; IDR129.000 ; IDR52.000 ; IDR77.000 ;DKI JAKARTA;INDONESIA;;08/03/22;Twinkle Baloon;Sep-22;Birthday ;;;
Twinkle44776riantikartikadewi;08/03/22;Wooden Broom Set Adult;Home Living;1;Marketplace; IDR449.000 ;0%; IDR449.000 ; IDR174.200 ; IDR274.800 ;JAWA BARAT;INDONESIA;;08/03/22;Wooden Broom Set Adult;Sep-22;Birthday ;;;
Twinkle44776,6270833333janewoen;08/03/22;Twinkle Baloon;Birthday;1;Marketplace; IDR129.000 ;0%; IDR129.000 ; IDR52.000 ; IDR77.000 ;DKI JAKARTA;INDONESIA;;08/03/22;Twinkle Baloon;Sep-22;Birthday ;;;
Twinkle44777meirizap;08/04/22;Kinoko Forest;Camping;1;Marketplace; IDR319.000 ;0%; IDR319.000 ; IDR155.350 ; IDR163.650 ;JAWA BARAT;INDONESIA;;08/04/22;Kinoko Forest;Sep-22;Birthday ;;;
Twinkle44777meirizap;08/04/22;Mini Tree B;Birthday;1;Marketplace; IDR79.000 ;0%; IDR79.000 ; IDR24.700 ; IDR54.300 ;JAWA BARAT;INDONESIA;;08/04/22;Mini Tree B;Sep-22;Birthday ;;;
Twinkle44777meirizap;08/04/22;Mini Tree G;Birthday;1;Marketplace; IDR79.000 ;0%; IDR79.000 ; IDR24.700 ; IDR54.300 ;JAWA BARAT;INDONESIA;;08/04/22;Mini Tree G;Sep-22;Birthday ;;;
Twinkle44777happybeast13;08/04/22;Wooden Broom Set Adult;Home Living;1;Marketplace; IDR449.000 ;0%; IDR449.000 ; IDR174.200 ; IDR274.800 ;DI YOGYAKARTA;INDONESIA;;08/04/22;Wooden Broom Set Adult;Sep-22;Birthday ;;;
Twinkle44778istiananf;08/05/22;Mini Tree A;Birthday;1;Marketplace; IDR79.000 ;0%; IDR79.000 ; IDR24.700 ; IDR54.300 ;JAWA TENGAH;INDONESIA;;08/05/22;Mini Tree A;Sep-22;Birthday ;;;
Twinkle44778istiananf;08/05/22;Mini Tree B;Birthday;1;Marketplace; IDR79.000 ;0%; IDR79.000 ; IDR24.700 ; IDR54.300 ;JAWA TENGAH;INDONESIA;;08/05/22;Mini Tree B;Sep-22;Birthday ;;;
Twinkle44778istiananf;08/05/22;Mini Tree D;Birthday;1;Marketplace; IDR79.000 ;0%; IDR79.000 ; IDR24.700 ; IDR54.300 ;JAWA TENGAH;INDONESIA;;08/05/22;Mini Tree D;Sep-22;Birthday ;;;
Twinkle44778istiananf;08/05/22;Mini Tree G;Birthday;1;Marketplace; IDR79.000 ;0%; IDR79.000 ; IDR24.700 ; IDR54.300 ;JAWA TENGAH;INDONESIA;;08/05/22;Mini Tree G;Sep-22;Birthday ;;;
Rere;08/06/22;Lintasan Track Planet;Solar System;1;Manual; IDR229.000 ;15%; IDR194.650 ; IDR107.900 ; IDR86.750 ;JAWA BARAT;INDONESIA;;08/06/22;Lintasan Track Planet;Sep-22;Birthday ;;;
Twinkle44779Diandra_perwira;08/06/22;Lintasan Track Planet;Solar System;1;Marketplace; IDR229.000 ;0%; IDR229.000 ; IDR107.900 ; IDR121.100 ;JAWA TENGAH;INDONESIA;;08/06/22;Lintasan Track Planet;Sep-22;Birthday ;;;
Rere;08/06/22;Planet Rocket Astro Bundle;Solar System;1;Manual; IDR429.000 ;15%; IDR364.650 ; IDR206.700 ; IDR157.950 ;JAWA BARAT;INDONESIA;;08/06/22;Planet Rocket Astro Bundle;Sep-22;Birthday ;;;
Twinkle44780mfelisiana;08/07/22;Vehicles 1 Jadi Phase 2;Vehicles;1;Marketplace; IDR89.000 ;0%; IDR89.000 ; IDR37.700 ; IDR51.300 ;JAWA BARAT;INDONESIA;;08/07/22;Vehicles 1 Jadi Phase 2;Sep-22;Birthday ;;;
Twinkle44780mfelisiana;08/07/22;Vehicles 3 Jadi Phase 2;Vehicles;1;Marketplace; IDR89.000 ;0%; IDR89.000 ; IDR37.700 ; IDR51.300 ;JAWA BARAT;INDONESIA;;08/07/22;Vehicles 3 Jadi Phase 2;Sep-22;Birthday ;;;
Twinkle44781latief.ahmad;08/08/22;Cube Play;Newborn;1;Marketplace; IDR279.000 ;0%; IDR279.000 ; IDR88.400 ; IDR190.600 ;JAWA TIMUR;INDONESIA;;08/08/22;Cube Play;Sep-22;Birthday ;;;
Twinkle44781dinafw23;08/08/22;Kamera Kayu;Camping;1;Marketplace; IDR279.000 ;0%; IDR279.000 ; IDR122.200 ; IDR156.800 ;JAWA BARAT;INDONESIA;;08/08/22;Kamera Kayu;Sep-22;Birthday ;;;
Twinkle44781dinafw23;08/08/22;Kamera Kayu;Camping;1;Marketplace; IDR279.000 ;0%; IDR279.000 ; IDR122.200 ; IDR156.800 ;JAWA BARAT;INDONESIA;;08/08/22;Kamera Kayu;Sep-22;Birthday ;;;
Fenni;08/08/22;Lintasan Track Planet;Solar System;1;Manual; IDR229.000 ;0%; IDR229.000 ; IDR107.900 ; IDR121.100 ;JAWA BARAT;INDONESIA;;08/08/22;Lintasan Track Planet;Sep-22;Birthday ;;;
Fenni;08/08/22;Planet + Fc;Solar System;1;Manual; IDR289.000 ;0%; IDR289.000 ; IDR133.900 ; IDR155.100 ;JAWA BARAT;INDONESIA;;08/08/22;Planet + Fc;Sep-22;Birthday ;;;
Twinkle44781khumanis;08/08/22;Twinkle Baloon;Birthday;1;Marketplace; IDR129.000 ;0%; IDR129.000 ; IDR52.000 ; IDR77.000 ;DKI JAKARTA;INDONESIA;;08/08/22;Twinkle Baloon;Sep-22;Birthday ;;;
Twinkle44781khumanis;08/08/22;Twinkle Baloon;Birthday;1;Marketplace; IDR129.000 ;0%; IDR129.000 ; IDR52.000 ; IDR77.000 ;JAWA TIMUR;INDONESIA;;08/08/22;Twinkle Baloon;Sep-22;Birthday ;;;
Twinkle44781khumanis;08/08/22;Twinkle Baloon;Birthday;1;Marketplace; IDR129.000 ;0%; IDR129.000 ; IDR52.000 ; IDR77.000 ;JAWA TIMUR;INDONESIA;;08/08/22;Twinkle Baloon;Sep-22;Birthday ;;;
Twinkle44781khumanis;08/08/22;Twinkle Baloon;Birthday;1;Marketplace; IDR129.000 ;0%; IDR129.000 ; IDR52.000 ; IDR77.000 ;JAWA TIMUR;INDONESIA;;08/08/22;Twinkle Baloon;Sep-22;Birthday ;;;
Twinkle44781khumanis;08/08/22;Twinkle Baloon;Birthday;1;Marketplace; IDR129.000 ;0%; IDR129.000 ; IDR52.000 ; IDR77.000 ;JAWA TIMUR;INDONESIA;;08/08/22;Twinkle Baloon;Sep-22;Birthday ;;;
Twinkle44781khumanis;08/08/22;Twinkle Baloon;Birthday;1;Marketplace; IDR129.000 ;0%; IDR129.000 ; IDR52.000 ; IDR77.000 ;JAWA TIMUR;INDONESIA;;08/08/22;Twinkle Baloon;Sep-22;Birthday ;;;
Twinkle44781stitchbyrau;08/08/22;Twinkle Rain Coat M;Camping;1;Marketplace; IDR249.000 ;0%; IDR249.000 ; IDR108.550 ; IDR140.450 ;JAWA BARAT;INDONESIA;;08/08/22;Twinkle Rain Coat M;Sep-22;Birthday ;;;
Twinkle44781b.handojo;08/08/22;Twinkle Rain Coat S;Camping;1;Marketplace; IDR249.000 ;0%; IDR249.000 ; IDR108.550 ; IDR140.450 ;BANTEN;INDONESIA;;08/08/22;Twinkle Rain Coat S;Sep-22;Birthday ;;;
Twinkle44781stitchbyrau;08/08/22;Twinkle Rain Coat S;Camping;1;Marketplace; IDR249.000 ;0%; IDR249.000 ; IDR108.550 ; IDR140.450 ;JAWA BARAT;INDONESIA;;08/08/22;Twinkle Rain Coat S;Sep-22;Birthday ;;;
Twinkle44781latief.ahmad;08/08/22;Wooden Hanger Type 1;Home Living;1;Marketplace; IDR110.000 ;0%; IDR110.000 ; IDR39.000 ; IDR71.000 ;JAWA TIMUR;INDONESIA;;08/08/22;Wooden Hanger Type 1;Sep-22;Birthday ;;;
Fira;08/10/22;Aksara Fc;Alphabet;1;Manual; IDR259.000 ;50%; IDR129.500 ; IDR125.450 ; IDR4.050 ;JAWA BARAT;INDONESIA;;08/10/22;Aksara Fc;Sep-22;Birthday ;;;
Twinkle44784khairanisakhairanisa;08/11/22;Magic Wand;Fairy;1;Marketplace; IDR149.000 ;0%; IDR149.000 ; IDR68.000 ; IDR81.000 ;JAWA BARAT;INDONESIA;;08/11/22;Magic Wand;Sep-22;Birthday ;;;
Twinkle4478424l7rizm3t;08/11/22;TW Tent Waterproof;Camping;1;Marketplace; IDR1.419.000 ;0%; IDR1.419.000 ; IDR694.200 ; IDR724.800 ;BANTEN;INDONESIA;;08/11/22;TW Tent Waterproof;Sep-22;Birthday ;;;
Twinkle44784khairanisakhairanisa;08/11/22;Wooden Hanger Type 1;Home Living;1;Marketplace; IDR110.000 ;0%; IDR110.000 ; IDR39.000 ; IDR71.000 ;JAWA BARAT;INDONESIA;;08/11/22;Wooden Hanger Type 1;Sep-22;Birthday ;;;
Twinkle44785binkyclub_apparel1;08/12/22;Pancingan;Camping;1;Marketplace; IDR349.000 ;0%; IDR349.000 ; IDR155.350 ; IDR193.650 ;JAWA TIMUR;INDONESIA;;08/12/22;Pancingan;Sep-22;Birthday ;;;
Twinkle44786mischiev;08/13/22;Sailing Boat Bundle;Solar System;1;Marketplace; IDR299.000 ;0%; IDR299.000 ; IDR206.700 ; IDR92.300 ;JAWA TENGAH;INDONESIA;;08/13/22;Sailing Boat Bundle;Sep-22;Birthday ;;;
Twinkle44796prelovedbytea;08/23/22;Twinkle Rain Coat M;Camping;1;Marketplace; IDR249.000 ;0%; IDR249.000 ; IDR108.550 ; IDR140.450 ;JAWA TIMUR;INDONESIA;;08/23/22;Twinkle Rain Coat M;Sep-22;Birthday ;;;
Twinkle44797belinyadisiniaja;08/24/22;Mini Tree B;Birthday;1;Marketplace; IDR79.000 ;0%; IDR79.000 ; IDR24.700 ; IDR54.300 ;JAWA BARAT;INDONESIA;;08/24/22;Mini Tree B;Sep-22;Birthday ;;;
Twinkle44797belinyadisiniaja;08/24/22;Traffic Signs;Vehicles;1;Marketplace; IDR159.000 ;0%; IDR159.000 ; IDR65.000 ; IDR94.000 ;LAMPUNG;INDONESIA;;08/24/22;Traffic Signs;Sep-22;Birthday ;;;
Twinkle44797belinyadisiniaja;08/24/22;Vehicles 2 Jadi Phase 2;Vehicles;1;Marketplace; IDR89.000 ;0%; IDR89.000 ; IDR37.700 ; IDR51.300 ;LAMPUNG;INDONESIA;;08/24/22;Vehicles 2 Jadi Phase 2;Sep-22;Birthday ;;;
Twinkle44797risalakkuma;08/24/22;Vehicles 2 Jadi Phase 2;Vehicles;1;Marketplace; IDR89.000 ;0%; IDR89.000 ; IDR37.700 ; IDR51.300 ;LAMPUNG;INDONESIA;;08/24/22;Vehicles 2 Jadi Phase 2;Sep-22;Birthday ;;;
Twinkle44797risalakkuma;08/24/22;Vehicles 4 Jadi Phase 2;Vehicles;1;Marketplace; IDR89.000 ;0%; IDR89.000 ; IDR37.700 ; IDR51.300 ;BANTEN;INDONESIA;;08/24/22;Vehicles 4 Jadi Phase 2;Sep-22;Birthday ;;;
Twinkle44798sipbuyerid;08/25/22;Mini Tree C;Birthday;1;Marketplace; IDR79.000 ;0%; IDR79.000 ; IDR24.700 ; IDR54.300 ;BANTEN;INDONESIA;;08/25/22;Mini Tree C;Sep-22;Birthday ;;;
Twinkle44798chase123;08/25/22;Twinkle Kite;Birthday;1;Marketplace; IDR149.000 ;0%; IDR149.000 ; IDR52.000 ; IDR97.000 ;BALI;INDONESIA;;08/25/22;Twinkle Kite;Sep-22;Birthday ;;;
Twinkle44798chase123;08/25/22;Vehicles 2 Jadi Phase 2;Vehicles;1;Marketplace; IDR89.000 ;0%; IDR89.000 ; IDR37.700 ; IDR51.300 ;DKI JAKARTA;INDONESIA;;08/25/22;Vehicles 2 Jadi Phase 2;Sep-22;Birthday ;;;
Twinkle44798yang89yang;08/25/22;Vehicles 4 Jadi Phase 2;Vehicles;1;Marketplace; IDR89.000 ;0%; IDR89.000 ; IDR37.700 ; IDR51.300 ;DKI JAKARTA;INDONESIA;;08/25/22;Vehicles 4 Jadi Phase 2;Sep-22;Birthday ;;;
Twinkle44798yang89yang;08/25/22;Vehicles 5 Jadi Phase 2;Vehicles;1;Marketplace; IDR89.000 ;0%; IDR89.000 ; IDR37.700 ; IDR51.300 ;DKI JAKARTA;INDONESIA;;08/25/22;Vehicles 5 Jadi Phase 2;Sep-22;Birthday ;;;
Twinkle44798yang89yang;08/25/22;Vehicles 7 Jadi Phase 2;Vehicles;1;Marketplace; IDR89.000 ;0%; IDR89.000 ; IDR37.700 ; IDR51.300 ;DKI JAKARTA;INDONESIA;;08/25/22;Vehicles 7 Jadi Phase 2;Sep-22;Birthday ;;;
Twinkle44801sipbuyerid;08/28/22;Compass;Camping;1;Marketplace; IDR119.000 ;0%; IDR119.000 ; IDR83.200 ; IDR35.800 ;BALI;INDONESIA;;08/28/22;Compass;Sep-22;Birthday ;;;
Twinkle44803sipbuyerid;08/30/22;Wooden Hanger Type 1;Home Living;1;Marketplace; IDR110.000 ;0%; IDR110.000 ; IDR39.000 ; IDR71.000 ;DKI JAKARTA;INDONESIA;;08/30/22;Wooden Hanger Type 1;Sep-22;Birthday ;;;
Twinkle44808adila.amalia.hijab;09/04/22;Flag Garland;Newborn;1;Marketplace; IDR119.000 ;0%; IDR119.000 ; IDR68.500 ; IDR50.500 ;JAWA BARAT;INDONESIA;;09/04/22;Flag Garland;Sep-22;Birthday ;;;
Twinkle44808karinafzr;09/04/22;Lintasan Track Planet;Solar System;1;Marketplace; IDR229.000 ;0%; IDR229.000 ; IDR107.900 ; IDR121.100 ;JAWA BARAT;INDONESIA;;09/04/22;Lintasan Track Planet;Sep-22;Birthday ;;;
Twinkle44808karinafzr;09/04/22;Planet + Fc;Solar System;1;Marketplace; IDR289.000 ;0%; IDR289.000 ; IDR133.900 ; IDR155.100 ;JAWA BARAT;INDONESIA;;09/04/22;Planet + Fc;Sep-22;Birthday ;;;
Twinkle44808adila.amalia.hijab;09/04/22;Twinkle Baloon;Birthday;1;Marketplace; IDR129.000 ;0%; IDR129.000 ; IDR52.000 ; IDR77.000 ;JAWA BARAT;INDONESIA;;09/04/22;Twinkle Baloon;Sep-22;Birthday ;;;
Twinkle44810Khayangan5915;09/06/22;Lintasan Track Planet;Solar System;1;Marketplace; IDR229.000 ;0%; IDR229.000 ; IDR107.900 ; IDR121.100 ;DKI JAKARTA;INDONESIA;;09/06/22;Lintasan Track Planet;Sep-22;Birthday ;;;
Twinkle44810ayyabina;09/06/22;Mountain Bear;Folks;1;Marketplace; IDR429.000 ;0%; IDR429.000 ; IDR152.750 ; IDR276.250 ;LAMPUNG;INDONESIA;;09/06/22;Mountain Bear;Sep-22;Birthday ;;;
Twinkle44810Khayangan5915;09/06/22;Planet Rocket Astro Bundle;Solar System;1;Marketplace; IDR429.000 ;0%; IDR429.000 ; IDR206.700 ; IDR222.300 ;DKI JAKARTA;INDONESIA;;09/06/22;Planet Rocket Astro Bundle;Sep-22;Birthday ;;;
Twinkle44810mishellaaudry;09/06/22;Twinkle Baloon;Birthday;1;Marketplace; IDR129.000 ;0%; IDR129.000 ; IDR52.000 ; IDR77.000 ;JAWA BARAT;INDONESIA;;09/06/22;Twinkle Baloon;Sep-22;Birthday ;;;
Twinkle44811muthiahalawiyah19;09/07/22;Cube Play;Newborn;1;Marketplace; IDR279.000 ;0%; IDR279.000 ; IDR88.400 ; IDR190.600 ;DKI JAKARTA;INDONESIA;;09/07/22;Cube Play;Sep-22;Birthday ;;;
Twinkle44811iguh31;09/07/22;Lintasan Track Planet;Solar System;1;Marketplace; IDR229.000 ;0%; IDR229.000 ; IDR107.900 ; IDR121.100 ;JAWA BARAT;INDONESIA;;09/07/22;Lintasan Track Planet;Sep-22;Birthday ;;;
Twinkle44811rozarahm;09/07/22;Planet + Fc;Solar System;1;Marketplace; IDR289.000 ;0%; IDR289.000 ; IDR133.900 ; IDR155.100 ;JAWA BARAT;INDONESIA;;09/07/22;Planet + Fc;Sep-22;Birthday ;;;
Ribka Lim;09/07/22;Vehicles 2 Jadi Phase 2;Vehicles;1;Manual; IDR89.000 ;11%; IDR79.210 ; IDR37.700 ; IDR41.510 ;JAWA BARAT;INDONESIA;;09/07/22;Vehicles 2 Jadi Phase 2;Sep-22;Birthday ;;;
Ribka Lim;09/07/22;Vehicles 5 Jadi Phase 2;Vehicles;1;Manual; IDR89.000 ;11%; IDR79.210 ; IDR37.700 ; IDR41.510 ;JAWA BARAT;INDONESIA;;09/07/22;Vehicles 5 Jadi Phase 2;Sep-22;Birthday ;;;
Ribka Lim;09/07/22;Vehicles 6 Jadi Phase 2;Vehicles;1;Manual; IDR89.000 ;11%; IDR79.210 ; IDR37.700 ; IDR41.510 ;JAWA BARAT;INDONESIA;;09/07/22;Vehicles 6 Jadi Phase 2;Sep-22;Birthday ;;;
Twinkle44811rivaniyonikha;09/07/22;Wooden Hanger Type 1;Home Living;1;Marketplace; IDR110.000 ;0%; IDR110.000 ; IDR39.000 ; IDR71.000 ;JAWA TENGAH;INDONESIA;;09/07/22;Wooden Hanger Type 1;Sep-22;Birthday ;;;
Victoria;09/08/22;Kinoko Forest;Camping;1;Manual; IDR319.000 ;0%; IDR319.000 ; IDR155.350 ; IDR163.650 ;DKI JAKARTA;INDONESIA;;09/08/22;Kinoko Forest;Sep-22;Birthday ;;;
Twinkle44812cut1193;09/08/22;Sailing Boat Bundle;Solar System;1;Marketplace; IDR299.000 ;0%; IDR299.000 ; IDR206.700 ; IDR92.300 ;DKI JAKARTA;INDONESIA;;09/08/22;Sailing Boat Bundle;Sep-22;Birthday ;;;
Twinkle44812vientaputri;09/08/22;Twinkle Rain Coat L;Camping;1;Marketplace; IDR249.000 ;0%; IDR249.000 ; IDR108.550 ; IDR140.450 ;BANTEN;INDONESIA;;09/08/22;Twinkle Rain Coat L;Sep-22;Birthday ;;;
Chikita;09/08/22;Vehicles 1 Jadi Phase 2;Vehicles;1;Manual; IDR89.000 ;10%; IDR80.100 ; IDR37.700 ; IDR42.400 ;JAWA BARAT;INDONESIA;;09/08/22;Vehicles 1 Jadi Phase 2;Sep-22;Birthday ;;;
Chikita;09/08/22;Vehicles 6 Jadi Phase 2;Vehicles;1;Manual; IDR89.000 ;10%; IDR80.100 ; IDR37.700 ; IDR42.400 ;JAWA BARAT;INDONESIA;;09/08/22;Vehicles 6 Jadi Phase 2;Sep-22;Birthday ;;;
Chikita;09/08/22;Vehicles 8 Jadi Phase 2;Vehicles;1;Manual; IDR89.000 ;10%; IDR80.100 ; IDR37.700 ; IDR42.400 ;JAWA BARAT;INDONESIA;;09/08/22;Vehicles 8 Jadi Phase 2;Sep-22;Birthday ;;;
Twinkle44813meryyanawoen;09/09/22;Ribbon For Girl;Newborn;1;Marketplace; IDR99.000 ;0%; IDR99.000 ; IDR44.600 ; IDR54.400 ;DKI JAKARTA;INDONESIA;;09/09/22;Ribbon For Girl;Sep-22;Birthday ;;;
Twinkle44813nabila25april;09/09/22;Twinkle Wizard;Halloween;1;Marketplace; IDR429.000 ;0%; IDR429.000 ; IDR145.600 ; IDR283.400 ;JAWA BARAT;INDONESIA;;09/09/22;Twinkle Wizard;Sep-22;Birthday ;;;
Madeleine;09/10/22;Dino;Animals;1;Manual; IDR139.000 ;15%; IDR118.150 ; IDR55.900 ; IDR62.250 ;DKI JAKARTA;INDONESIA;;09/10/22;Dino;Sep-22;Birthday ;;;
Madeleine;09/10/22;Dino;Animals;1;Manual; IDR139.000 ;15%; IDR118.150 ; IDR55.900 ; IDR62.250 ;DKI JAKARTA;INDONESIA;;09/10/22;Dino;Sep-22;Birthday ;;;
Madeleine;09/10/22;Dino;Animals;1;Manual; IDR139.000 ;15%; IDR118.150 ; IDR55.900 ; IDR62.250 ;DKI JAKARTA;INDONESIA;;09/10/22;Dino;Sep-22;Raya;;;
Madeleine;09/10/22;Dino;Animals;1;Manual; IDR139.000 ;15%; IDR118.150 ; IDR55.900 ; IDR62.250 ;DKI JAKARTA;INDONESIA;;09/10/22;Dino;Sep-22;Raya;;;
Madeleine;09/10/22;Dino;Animals;1;Manual; IDR139.000 ;15%; IDR118.150 ; IDR55.900 ; IDR62.250 ;DKI JAKARTA;INDONESIA;;09/10/22;Dino;Sep-22;Raya;;;
Madeleine;09/10/22;Dino;Animals;1;Manual; IDR139.000 ;15%; IDR118.150 ; IDR55.900 ; IDR62.250 ;DKI JAKARTA;INDONESIA;;09/10/22;Dino;Sep-22;Raya;;;
Madeleine;09/10/22;Dino;Animals;1;Manual; IDR139.000 ;15%; IDR118.150 ; IDR55.900 ; IDR62.250 ;DKI JAKARTA;INDONESIA;;09/10/22;Dino;Sep-22;Raya;;;
Twinkle44814islah1;09/10/22;Lintasan Track Planet;Solar System;1;Marketplace; IDR229.000 ;0%; IDR229.000 ; IDR107.900 ; IDR121.100 ;JAWA BARAT;INDONESIA;;09/10/22;Lintasan Track Planet;Sep-22;Camping;;;
Twinkle44814golden2707;09/10/22;Mountain Folks;Folks;1;Marketplace; IDR429.000 ;0%; IDR429.000 ; IDR152.750 ; IDR276.250 ;DKI JAKARTA;INDONESIA;;09/10/22;Mountain Folks;Sep-22;Camping;;;
Twinkle44814sipbuyerid;09/10/22;Mushroom Plate Type 1;Camping;1;Marketplace; IDR209.000 ;0%; IDR209.000 ; IDR92.950 ; IDR116.050 ;DKI JAKARTA;INDONESIA;;09/10/22;Mushroom Plate Type 1;Sep-22;Camping;;;
Twinkle44814yulia_6778;09/10/22;Pancingan;Camping;1;Marketplace; IDR349.000 ;0%; IDR349.000 ; IDR155.350 ; IDR193.650 ;BANTEN;INDONESIA;;09/10/22;Pancingan;Sep-22;Camping;;;
Twinkle44814islah1;09/10/22;Planet Rocket Astro Bundle;Solar System;1;Marketplace; IDR429.000 ;0%; IDR429.000 ; IDR206.700 ; IDR222.300 ;JAWA BARAT;INDONESIA;;09/10/22;Planet Rocket Astro Bundle;Sep-22;Camping;;;
Twinkle44814yulia_6778;09/10/22;Raya Pegdolls;Raya;1;Marketplace; IDR429.000 ;0%; IDR429.000 ; IDR176.150 ; IDR252.850 ;BANTEN;INDONESIA;;09/10/22;Raya Pegdolls;Sep-22;Camping;;;
Twinkle44814yulia_6778;09/10/22;Sailing Boat Bundle;Solar System;1;Marketplace; IDR299.000 ;0%; IDR299.000 ; IDR206.700 ; IDR92.300 ;BANTEN;INDONESIA;;09/10/22;Sailing Boat Bundle;Sep-22;Camping;;;
Twinkle44814gizellagoulousis;09/10/22;Wings Fairy A;Fairy;1;Marketplace; IDR449.000 ;0%; IDR449.000 ; IDR189.150 ; IDR259.850 ;DKI JAKARTA;INDONESIA;;09/10/22;Wings Fairy A;Sep-22;Camping;;;
Twinkle44814yulia_6778;09/10/22;Wooden Broom Set Child;Home Living;1;Marketplace; IDR379.000 ;0%; IDR379.000 ; IDR146.900 ; IDR232.100 ;BANTEN;INDONESIA;;09/10/22;Wooden Broom Set Child;Sep-22;Camping;;;
Twinkle44814gizellagoulousis;09/10/22;Wooden Broom Set Child;Home Living;1;Marketplace; IDR379.000 ;0%; IDR379.000 ; IDR146.900 ; IDR232.100 ;DKI JAKARTA;INDONESIA;;09/10/22;Wooden Broom Set Child;Sep-22;Camping;;;
Twinkle44815maulinda_thohir;09/11/22;Wooden Broom Set Child;Home Living;1;Marketplace; IDR379.000 ;0%; IDR379.000 ; IDR146.900 ; IDR232.100 ;JAWA BARAT;INDONESIA;;09/11/22;Wooden Broom Set Child;Sep-22;Camping;;;
Twinkle44816momo_cuppy;09/12/22;Twinkle Rain Coat M;Camping;1;Marketplace; IDR249.000 ;0%; IDR249.000 ; IDR108.550 ; IDR140.450 ;DKI JAKARTA;INDONESIA;;09/12/22;Twinkle Rain Coat M;Sep-22;Camping;;;
Twinkle44817gabbywidjaja;09/13/22;Kitchen;Chef;1;Marketplace; IDR3.779.000 ;0%; IDR3.779.000 ; IDR1.768.000 ; IDR2.011.000 ;BANTEN;INDONESIA;;09/13/22;Kitchen;Sep-22;Camping;;;
Twinkle44817devianneb;09/13/22;Wooden Broom Set Child;Home Living;1;Marketplace; IDR379.000 ;0%; IDR379.000 ; IDR146.900 ; IDR232.100 ;DKI JAKARTA;INDONESIA;;09/13/22;Wooden Broom Set Child;Sep-22;Camping;;;
Twinkle44823kenkobaby;09/19/22;Kitchen;Chef;1;Marketplace; IDR3.779.000 ;0%; IDR3.779.000 ; IDR1.768.000 ; IDR2.011.000 ;JAWA BARAT;INDONESIA;;09/19/22;Kitchen;Sep-22;Camping;;;
Twinkle44825wearsidd;09/21/22;Kitchen;Chef;1;Marketplace; IDR3.779.000 ;0%; IDR3.779.000 ; IDR1.768.000 ; IDR2.011.000 ;JAWA BARAT;INDONESIA;;09/21/22;Kitchen;Sep-22;Camping;;;
Twinkle44825ada_miko;09/21/22;Mini Tree C;Birthday;1;Marketplace; IDR79.000 ;0%; IDR79.000 ; IDR24.700 ; IDR54.300 ;JAWA BARAT;INDONESIA;;09/21/22;Mini Tree C;Sep-22;Camping;;;
Twinkle44825ada_miko;09/21/22;Mushroom Plate Type 1;Camping;1;Marketplace; IDR209.000 ;0%; IDR209.000 ; IDR92.950 ; IDR116.050 ;JAWA BARAT;INDONESIA;;09/21/22;Mushroom Plate Type 1;Sep-22;Camping;;;
Twinkle44833firdaislami;09/29/22;Tw Tent Waterproof;Camping;1;Marketplace; IDR1.419.000 ;0%; IDR1.419.000 ; IDR694.200 ; IDR724.800 ;NANGGROE ACEH DARUSSALAM (NAD);INDONESIA;;09/29/22;Tw Tent Waterproof;Sep-22;Camping;;;
Twinkle44835failadidi;10/01/22;Planet Rocket Astro Bundle;Solar System;1;Marketplace; IDR429.000 ;0%; IDR429.000 ; IDR206.700 ; IDR222.300 ;JAWA BARAT;INDONESIA;;10/01/22;Planet Rocket Astro Bundle;Sep-22;Vehicles;;;
Twinkle44835johnstellon;10/01/22;Traffic Signs;Vehicles;1;Marketplace; IDR159.000 ;0%; IDR159.000 ; IDR65.000 ; IDR94.000 ;KEPULAUAN RIAU;INDONESIA;;10/01/22;Traffic Signs;Sep-22;Vehicles;;;
Twinkle44835witafj;10/01/22;Twinkle Baloon;Birthday;1;Marketplace; IDR129.000 ;0%; IDR129.000 ; IDR52.000 ; IDR77.000 ;DKI JAKARTA;INDONESIA;;10/01/22;Twinkle Baloon;Sep-22;Vehicles;;;
Twinkle44836Wayanrisa;10/02/22;Gasing Cherry;Traditional;1;Giveaway; IDR99.000 ;100%; IDR- ; IDR31.200 ; IDR(31.200);DKI JAKARTA;INDONESIA;;10/02/22;Gasing Cherry;Sep-22;Vehicles;;;
Twinkle44836Wayanrisa;10/02/22;Tw Apron M;Chef;1;Giveaway; IDR219.000 ;100%; IDR- ; IDR102.050 ; IDR(102.050);JAWA BARAT;INDONESIA;;10/02/22;Tw Apron M;Sep-22;Vehicles;;;
Twinkle44836Wayanrisa;10/02/22;Twinkle Blankie;Home Living;1;Giveaway; IDR129.000 ;100%; IDR- ; IDR35.000 ; IDR(35.000);DKI JAKARTA;INDONESIA;;10/02/22;Twinkle Blankie;Sep-22;Vehicles;;;
Twinkle44836Wayanrisa;10/02/22;Twinkle Kitchen Towel;Home Living;1;Giveaway; IDR49.000 ;100%; IDR- ; IDR15.000 ; IDR(15.000);DKI JAKARTA;INDONESIA;;10/02/22;Twinkle Kitchen Towel;Sep-22;Vehicles;;;
